run_id,condition_order,condition_id,condition_label,ability_group,switch_cost_condition,rho,switch_cost_s,rng_seed,learning_time,reward_rate,specialization_signed_x,specialization_abs_x,switching_parameter_a
1009,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7355724650109854,0.659288829540464,0.659288829540464,0.07105719856372042
1010,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.73204870572644,-0.9767670260515299,0.9767670260515299,0.464406111895275
1011,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7605275826852193,1.3674839703202784,1.3674839703202784,0.48788719222942006
1012,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7473730467011905,0.5244026835307498,0.5244026835307498,-0.33623480953695106
1013,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7097690564070993,-0.25146344528702674,0.25146344528702674,0.24708024974096082
1014,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8047376616998622,-1.2993113722160954,1.2993113722160954,-0.14843361544550504
1015,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9679541343491647,3.108026088394734,3.108026088394734,-0.6937774458628125
1016,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9319906411986275,2.193056218220294,2.193056218220294,-0.8369453349867171
1017,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7085830372211802,0.5717903868341182,0.5717903868341182,0.4847511865742442
1018,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6802748597252221,0.5926752613305043,0.5926752613305043,1.091687084095839
1019,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7231884743039647,-0.38192619948131534,0.38192619948131534,0.03981278863444898
1020,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6882390924652655,0.20045977726860875,0.20045977726860875,0.7092759527616536
1021,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.702809944526495,0.4343446460791644,0.4343446460791644,0.4999340274218477
1022,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7984283138122238,1.3246022728908065,1.3246022728908065,-0.03530271762999793
1023,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9154276126214819,-2.21805051704123,2.21805051704123,-0.4979496353225041
1024,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.952328319787881,2.5917004184104373,2.5917004184104373,-0.809429728335153
1025,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7116082863535395,-0.7475283335657654,0.7475283335657654,0.5777697553674787
1026,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9618118879651284,-2.8909427047028036,2.8909427047028036,-0.7317933412890594
1027,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8085604773069541,-1.3030738432230762,1.3030738432230762,-0.1932715171115177
1028,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8543427335989712,1.7547999094577593,1.7547999094577593,-0.19597085124047617
1029,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9033474474429402,-2.069257178664814,2.069257178664814,-0.48440545440507776
1030,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7380004879702268,-0.6851414846952258,0.6851414846952258,0.0567358330705541
1031,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7750902231995388,-1.2923363507069756,1.2923363507069756,0.2205784322531325
1032,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.707082536234592,-0.270513836863417,0.270513836863417,0.3151613102353093
1033,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8446936653509968,1.6375952261389188,1.6375952261389188,-0.21993299154740403
1034,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9356880730358624,-2.242690786122487,2.242690786122487,-0.8502058709818738
1035,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6979460320585875,-0.6741331261482921,0.6741331261482921,0.7712661127158479
1036,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7456144351131209,-0.9090146776352046,0.9090146776352046,0.18611849824311927
1037,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6816720711029192,0.08493604449068555,0.08493604449068555,0.8439739713335807
1038,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7649975424545102,-0.9947573248969328,0.9947573248969328,0.0003822329595885507
1039,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7016803118408877,-0.2851440237353782,0.2851440237353782,0.4395018944971446
1040,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8689856818832953,1.6360556427458817,1.6360556427458817,-0.546400741222936
1041,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.695458113604449,0.52927688354247,0.52927688354247,0.714880437094769
1042,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8940707967281385,-1.885812530665952,1.885812530665952,-0.5754154758769898
1043,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7081360443922536,-0.21962999806302427,0.21962999806302427,0.26871043911352477
1044,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7238420935114152,-0.624082652453011,0.624082652453011,0.24625215056467867
1045,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6672037559076006,0.20280936747177647,0.20280936747177647,1.2567210917187355
1046,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.774669607418282,1.1862317271239546,1.1862317271239546,0.10143918865954132
1047,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.923352961372402,-2.2216867278551735,2.2216867278551735,-0.6323326501066746
1048,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6802231393493382,-0.30686414362042436,0.30686414362042436,0.9387094678321513
1049,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9552831836736444,-2.626879824259245,2.626879824259245,-0.847245583730987
1050,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9215599164544703,2.335648859423655,2.335648859423655,-0.46313524113267973
1051,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8002391316258837,1.076700118289085,1.076700118289085,-0.4031094316722284
1052,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.759965074640883,-1.1534354877948014,1.1534354877948014,0.2588314299783071
1053,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9549733924250756,2.4576780135353355,2.4576780135353355,-1.0489349704289643
1054,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7231499603053352,-0.4056738247183535,0.4056738247183535,0.060596588613343605
1055,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7635417756743557,1.1039110463514912,1.1039110463514912,0.15316098957184646
1056,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8523092308367708,1.7028635470140718,1.7028635470140718,-0.23442621149636944
1057,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7193338187624524,-0.3101468469988785,0.3101468469988785,0.06988233711727986
1058,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.771710169742552,-1.2431889617074863,1.2431889617074863,0.20706362825334174
1059,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7046404169402765,0.1633295291179396,0.1633295291179396,0.32626753606707765
1060,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7887809900995478,1.228089168987141,1.228089168987141,-0.032260634015378285
1061,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6710580182749162,0.1438338801341718,0.1438338801341718,1.1325799066643119
1062,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.678818136434798,-0.6535446629312379,0.6535446629312379,1.1675149006833592
1063,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6961037947697205,-0.0550641191727395,0.0550641191727395,0.49853995372642285
1064,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8738204088482496,-1.9721425409528346,1.9721425409528346,-0.1838219879256795
1065,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6925167765029919,0.17960907444992266,0.17960907444992266,0.6042969697201671
1066,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7316507154297187,1.0364882165251468,1.0364882165251468,0.5316919200563051
1067,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8681147283413441,1.6564016101939416,1.6564016101939416,-0.5057127284160439
1068,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7265455131359521,0.5991047708698768,0.5991047708698768,0.17257204743869428
1069,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9517560801366509,2.6590791169836447,2.6590791169836447,-0.7151221646158139
1070,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7328496406751522,-0.6905742162035831,0.6905742162035831,0.15295077714818495
1071,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8376754964516181,1.8444822073600255,1.8444822073600255,0.11078867135866514
1072,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7056420131641962,-0.34245452419815087,0.34245452419815087,0.3845024732813624
1073,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9194933930087065,-2.34088892495409,2.34088892495409,-0.42136582724060345
1074,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9470062427695427,-2.701126939449134,2.701126939449134,-0.5508661826207688
1075,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7192730821056359,0.19783830481536685,0.19783830481536685,0.0038269028435718236
1076,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.805496235217167,-1.5035523269018805,1.5035523269018805,0.09439827076637358
1077,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8683962798015179,-1.6491782403837516,1.6491782403837516,-0.5196715959352575
1078,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8975148095768074,1.9234406660247665,1.9234406660247665,-0.5790365341919151
1079,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9266854675320686,-2.1740006995751266,2.1740006995751266,-0.7553749817685421
1080,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7086330540075956,0.16469433133035988,0.16469433133035988,0.23680789764116567
1081,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8698109144266856,-1.8876144214215316,1.8876144214215316,-0.23237820791525027
1082,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6795728541923469,0.4035532348639718,0.4035532348639718,0.9982590409596523
1083,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9452989980159817,-2.6055004258704977,2.6055004258704977,-0.6206108396250603
1084,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6984400309597839,0.390420416884933,0.390420416884933,0.5645206707606496
1085,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7273803166275771,0.24174898276902335,0.24174898276902335,-0.17166518779213763
1086,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6987313512546529,-0.2805412503718169,0.2805412503718169,0.5017055262433389
1087,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.911001966828387,-2.260351571865261,2.260351571865261,-0.3754749077406387
1088,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7031205231274179,-0.13896997488857543,0.13896997488857543,0.35361361105817163
1089,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9406710134281517,2.3232403102102537,2.3232403102102537,-0.8566258451729635
1090,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7048264968856848,0.41723965267382573,0.41723965267382573,0.44729474559875765
1091,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7875920839361368,-0.9620518022455546,0.9620518022455546,-0.38911828133680676
1092,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9193276017580252,2.215490990966203,2.215490990966203,-0.5678915933126325
1093,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7510866288054022,-1.0993926066554893,1.0993926066554893,0.3196077921052677
1094,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9015414104604972,-2.1000684001811654,2.1000684001811654,-0.41896941184994374
1095,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9162356217386097,2.2481490536295388,2.2481490536295388,-0.4754559126396068
1096,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8130415084349796,1.3961722642330725,1.3961722642330725,-0.12944758044614
1097,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7618130914458363,-0.9650957193874794,0.9650957193874794,0.01000938882613616
1098,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8575621907338301,1.675178729162309,1.675178729162309,-0.3373872429171014
1099,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7064622318730501,0.5918629903636349,0.5918629903636349,0.5413720954885921
1100,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9114014890222865,-2.2154710971343037,2.2154710971343037,-0.43479277748538
1101,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7031148111180325,-0.05436963917338773,0.05436963917338773,0.3385038697533806
1102,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9223025401345611,-2.4643977180060523,2.4643977180060523,-0.3279391065813863
1103,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.765241575528156,0.9167970935380493,0.9167970935380493,-0.10385425465705428
1104,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7112489746895032,-0.5857364104140537,0.5857364104140537,0.44524207408009775
1105,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6887360542216624,0.19390969871530775,0.19390969871530775,0.6957547746932001
1106,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7489312560295647,-0.7889094170940821,0.7889094170940821,-0.007415467331538229
1107,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7523057904684352,0.9042457373082973,0.9042457373082973,0.07858513447421532
1108,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7921279890683683,-1.3223985686764417,1.3223985686764417,0.041479716446523276
1109,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.960938700281112,-2.860173871310832,2.860173871310832,-0.7398587094204843
1110,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9622036326547728,-2.9015361839670244,2.9015361839670244,-0.732006127307221
1111,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7188308761903409,-0.36936278588343585,0.36936278588343585,0.12340057243662125
1112,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9718796972669703,3.112009338758942,3.112009338758942,-0.8386435070557342
1113,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7074769074253813,0.7078165634031416,0.7078165634031416,0.6178125340334576
1114,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.69959996542429,-0.274376363488096,0.274376363488096,0.4799280112955655
1115,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8906341648028046,2.263789412352079,2.263789412352079,-0.07288409972028549
1116,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9565030017972875,-2.6515760595275073,2.6515760595275073,-0.8520382525902548
1117,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7052661016688737,0.22333979540789298,0.22333979540789298,0.3337634706120371
1118,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7631673637002306,-1.1918368801129515,1.1918368801129515,0.25972041299042525
1119,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7292423489501341,-0.7564638523835384,0.7564638523835384,0.28303328722975185
1120,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.808557741923149,-1.44675129216991,1.44675129216991,-0.010673099498645554
1121,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9620374177008756,2.8879491837642037,2.8879491837642037,-0.7421826716275672
1122,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8298760949825771,-1.6376805578655833,1.6376805578655833,-0.037777501850818816
1123,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7761702009954252,-1.2290427564168722,1.2290427564168722,0.1328541971122859
1124,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8810732863510807,-2.0083528180129395,2.0083528180129395,-0.23700264858246786
1125,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8208579407063907,1.6173951455203244,1.6173951455203244,0.045725546605067016
1126,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6922135259044376,-0.10056563916204712,0.10056563916204712,0.5939170903822897
1127,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7392035050885165,0.8611534716181515,0.8611534716181515,0.23205779866627008
1128,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7356420188068331,0.9191535885416231,0.9191535885416231,0.34955068784288496
1129,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6936032565456333,0.014175947085347654,0.014175947085347654,0.553779458039183
1130,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6919382650716902,0.5298829039393818,0.5298829039393818,0.7893840980928717
1131,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6945892706184492,0.32138520081876243,0.32138520081876243,0.6115807193300757
1132,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8843035732412232,-2.061215305688726,2.061215305688726,-0.21837197673720327
1133,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7986440674426379,1.2694118585162992,1.2694118585162992,-0.10813110047800031
1134,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.956759046043098,2.69417075497646,2.69417075497646,-0.8088898398006495
1135,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8674428591095732,1.75259296752816,1.75259296752816,-0.36881691064263533
1136,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.75530056706063,-1.025901243483194,1.025901243483194,0.17730975159173779
1137,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7007831585793736,-0.06052293058354877,0.06052293058354877,0.39226866332611837
1138,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7382053608589189,-0.765958666014416,0.765958666014416,0.14354023137888416
1139,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8669130502954812,1.8753641497329396,1.8753641497329396,-0.20960828834451734
1140,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9160902925704325,-2.411673233328436,2.411673233328436,-0.2835755234819619
1141,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6854956922892351,0.08830603323767582,0.08830603323767582,0.7507232758605351
1142,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.714414598362271,0.011223633799418811,0.011223633799418811,0.0723319467183903
1143,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8761883552418378,-1.7619809663165207,1.7619809663165207,-0.47689238280666135
1144,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9297356537249905,2.241835701445346,2.241835701445346,-0.7285054430280404
1145,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7348529785880212,-0.8196356913698191,0.8196356913698191,0.25654605960845306
1146,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7240670262257174,-0.5340950101508072,0.5340950101508072,0.15707500449192674
1147,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7024819997967806,0.21420899723613307,0.21420899723613307,0.3917418350203609
1148,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9507148457495898,-2.5978728383854284,2.5978728383854284,-0.7603611695489968
1149,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6878668794334831,0.12305059032847086,0.12305059032847086,0.6994990431607676
1150,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7531936742201688,0.7837353147087408,0.7837353147087408,-0.08506814245922473
1151,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7041798866776506,0.06768696524673548,0.06768696524673548,0.3157653682640565
1152,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8841417687720432,1.963663949262699,1.963663949262699,-0.3325301259276204
1153,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9440813823010542,2.4531692300526156,2.4531692300526156,-0.7730024971061978
1154,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6961238099653783,-0.3636804800660098,0.3636804800660098,0.5993974220162237
1155,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8466201016924702,-1.7607269494234066,1.7607269494234066,-0.0931350868989842
1156,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8605121876578887,1.6590438531614053,1.6590438531614053,-0.3976848431137057
1157,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7013254448963393,0.21295481945907158,0.21295481945907158,0.4169038912667371
1158,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6724768609642924,-0.3828819784565066,0.3828819784565066,1.170805083028092
1159,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9456684584328211,-2.4514891812123047,2.4514891812123047,-0.8124801699455878
1160,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7068748188135849,0.22843584136191183,0.22843584136191183,0.30036861949921956
1161,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7095325430282026,0.3431576619247704,0.3431576619247704,0.30262786125370394
1162,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.6882086565159723,-0.5338664485816221,0.5338664485816221,0.8727217381496901
1163,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9065517051862815,-2.1632896620123163,2.1632896620123163,-0.42007382913927
1164,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7217093010213957,-0.6028689383914563,0.6028689383914563,0.2653213960719819
1165,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7190536075394649,0.4982567192704413,0.4982567192704413,0.22252687499424792
1166,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7241142423525376,-0.6913322126812678,0.6913322126812678,0.3061139952670163
1167,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7703266315668508,-0.9487467650688217,0.9487467650688217,-0.13881739294034345
1168,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7052341660560166,0.32390436133254213,0.32390436133254213,0.3827677814513023
1169,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8889180994329665,1.922629364865576,1.922629364865576,-0.4511043341205119
1170,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9306257947520139,-2.5263535388394214,2.5263535388394214,-0.40735454464191545
1171,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8005498318719961,-1.2921709364181073,1.2921709364181073,-0.10349059255027865
1172,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.702611673578633,-0.7124677620592617,0.7124677620592617,0.712291973981352
1173,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8326209955945881,1.7318159031520861,1.7318159031520861,0.04063702460459049
1174,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9133268271917167,-2.1185529740163367,2.1185529740163367,-0.584693341540158
1175,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8802156644645174,2.28814659380251,2.28814659380251,0.091327781706253
1176,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7020067955390213,-0.47685038168294314,0.47685038168294314,0.5446409826857895
1177,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7271620048160573,0.5984186100461623,0.5984186100461623,0.1604976560957248
1178,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7552302756375686,0.8502294045192749,0.8502294045192749,-0.03327598351773426
1179,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8701455312313746,-1.9271892215623654,1.9271892215623654,-0.18935150279206758
1180,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.729992760177515,-0.7017500334016009,0.7017500334016009,0.21424225783597267
1181,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7829818072364693,1.0988873986522196,1.0988873986522196,-0.12103224070294394
1182,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7033886330793816,-0.34044604502533526,0.34044604502533526,0.43118476581621024
1183,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.682662525894286,-0.30209375916651987,0.30209375916651987,0.8772300480983953
1184,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8824108646469886,-1.7743773924375237,1.7743773924375237,-0.5497902518190653
1185,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.7625875159133095,0.9774655848501489,0.9774655848501489,0.014004450422136043
1186,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.9240960440529644,2.2707075027600157,2.2707075027600157,-0.5858124651058417
1187,3,rho1_high_s,"rho=1, high s",high ability,high,1.0,0.5,311002,170,0.8881904129316521,1.9102220014644598,1.9102220014644598,-0.45626377795224843
